id_oscar,id_inf,id_res,id_content,title_oscar,year_ceremony,category,name,winner,directed_by,based_on,starring,distributed_by,budget,budget_x_million,box_office,box_office_x_million,imdb,metascore,rotten_tomatoes
1626,287,8264,NULL,Pearl Harbor,2002,VISUAL EFFECTS,Eric Brevig. John Frazier. Ed Hirsh. Ben Snow,0,Michael Bay,NULL,['Ben Affleck'. 'Josh Hartnett'. 'Kate Beckinsale'. 'Cuba Gooding Jr.'. 'Tom Sizemore'. 'Jon Voight'. 'Colm Feore'. 'Alec Baldwin'],Buena Vista Pictures,$140 million,140.0000000,$449.2 million,449.200000,6.2,44,24
1627,44,2416,NULL,Period. End of Sentence.,1951,ACTOR,José Ferrer,1,Rayka Zehtabchi,NULL,Arunachalam Muruganantham,Netflix,NULL,NULL,NULL,NULL,7.4,NULL,86
1628,44,6937,NULL,Period. End of Sentence.,1991,ACTOR IN A LEADING ROLE,Gerard Depardieu,0,Rayka Zehtabchi,NULL,Arunachalam Muruganantham,Netflix,NULL,NULL,NULL,NULL,7.4,NULL,86
1629,44,6956,NULL,Period. End of Sentence.,1991,ART DIRECTION,Art Direction: Ezio Frigerio. Set Decoration: Jacques Rouxel,0,Rayka Zehtabchi,NULL,Arunachalam Muruganantham,Netflix,NULL,NULL,NULL,NULL,7.4,NULL,86
1630,44,6968,NULL,Period. End of Sentence.,1991,COSTUME DESIGN,Franca Squarciapino,1,Rayka Zehtabchi,NULL,Arunachalam Muruganantham,Netflix,NULL,NULL,NULL,NULL,7.4,NULL,86
1631,44,6993,NULL,Period. End of Sentence.,1991,FOREIGN LANGUAGE FILM,France,0,Rayka Zehtabchi,NULL,Arunachalam Muruganantham,Netflix,NULL,NULL,NULL,NULL,7.4,NULL,86
1632,44,6999,NULL,Period. End of Sentence.,1991,MAKEUP,Michèle Burke. Jean-Pierre Eychenne,0,Rayka Zehtabchi,NULL,Arunachalam Muruganantham,Netflix,NULL,NULL,NULL,NULL,7.4,NULL,86
1633,203,8929,NULL,Peter & the Wolf,2008,SHORT FILM (Animated),Suzie Templeton and Hugh Welchman,1,Suzie Templeton,NULL,NULL,BreakThru Films,£2 million,2.0000000,NULL,NULL,7.6,NULL,NULL
1634,53,5953,NULL,Phantom Thread,1981,SHORT FILM (Animated),Ferenc Rofusz. Producer,1,Paul Thomas Anderson,NULL,['Daniel Day-Lewis'. 'Lesley Manville'. 'Vicky Krieps'],['Focus Features (United States)'. 'Universal Pictures (International)'],$35million,35.0000000,$47.8million,47.800000,7.5,90,91
1635,53,6572,NULL,Phantom Thread,1987,MAKEUP,Chris Walas. Stephan Dupuis,1,Paul Thomas Anderson,NULL,['Daniel Day-Lewis'. 'Lesley Manville'. 'Vicky Krieps'],['Focus Features (United States)'. 'Universal Pictures (International)'],$35million,35.0000000,$47.8million,47.800000,7.5,90,91
1636,53,10072,NULL,Phantom Thread,2018,ACTOR IN A LEADING ROLE,Daniel Day-Lewis,0,Paul Thomas Anderson,NULL,['Daniel Day-Lewis'. 'Lesley Manville'. 'Vicky Krieps'],['Focus Features (United States)'. 'Universal Pictures (International)'],$35million,35.0000000,$47.8million,47.800000,7.5,90,91
1637,53,10088,NULL,Phantom Thread,2018,ACTRESS IN A SUPPORTING ROLE,Lesley Manville,0,Paul Thomas Anderson,NULL,['Daniel Day-Lewis'. 'Lesley Manville'. 'Vicky Krieps'],['Focus Features (United States)'. 'Universal Pictures (International)'],$35million,35.0000000,$47.8million,47.800000,7.5,90,91
1638,53,10103,NULL,Phantom Thread,2018,COSTUME DESIGN,Mark Bridges,1,Paul Thomas Anderson,NULL,['Daniel Day-Lewis'. 'Lesley Manville'. 'Vicky Krieps'],['Focus Features (United States)'. 'Universal Pictures (International)'],$35million,35.0000000,$47.8million,47.800000,7.5,90,91
1639,53,10109,NULL,Phantom Thread,2018,DIRECTING,Paul Thomas Anderson,0,Paul Thomas Anderson,NULL,['Daniel Day-Lewis'. 'Lesley Manville'. 'Vicky Krieps'],['Focus Features (United States)'. 'Universal Pictures (International)'],$35million,35.0000000,$47.8million,47.800000,7.5,90,91
1640,53,10135,NULL,Phantom Thread,2018,MUSIC (Original Score),Jonny Greenwood,0,Paul Thomas Anderson,NULL,['Daniel Day-Lewis'. 'Lesley Manville'. 'Vicky Krieps'],['Focus Features (United States)'. 'Universal Pictures (International)'],$35million,35.0000000,$47.8million,47.800000,7.5,90,91
1641,53,10149,NULL,Phantom Thread,2018,BEST PICTURE,JoAnne Sellar. Paul Thomas Anderson. Megan Ellison and Daniel Lupi. Producers,0,Paul Thomas Anderson,NULL,['Daniel Day-Lewis'. 'Lesley Manville'. 'Vicky Krieps'],['Focus Features (United States)'. 'Universal Pictures (International)'],$35million,35.0000000,$47.8million,47.800000,7.5,90,91
1642,397,7268,7736,Philadelphia,1994,ACTOR IN A LEADING ROLE,Tom Hanks,1,Jonathan Demme,NULL,['Tom Hanks'. 'Denzel Washington'. 'Jason Robards'. 'Mary Steenburgen'. 'Antonio Banderas'. 'Joanne Woodward'],TriStar Pictures,$26million,26.0000000,$206.7million,206.700000,7.7,66,81
1643,397,7325,7736,Philadelphia,1994,MAKEUP,Carl Fullerton. Alan D'Angerio,0,Jonathan Demme,NULL,['Tom Hanks'. 'Denzel Washington'. 'Jason Robards'. 'Mary Steenburgen'. 'Antonio Banderas'. 'Joanne Woodward'],TriStar Pictures,$26million,26.0000000,$206.7million,206.700000,7.7,66,81
1644,397,7334,7736,Philadelphia,1994,MUSIC (Original Song),Music and Lyric by Neil Young,0,Jonathan Demme,NULL,['Tom Hanks'. 'Denzel Washington'. 'Jason Robards'. 'Mary Steenburgen'. 'Antonio Banderas'. 'Joanne Woodward'],TriStar Pictures,$26million,26.0000000,$206.7million,206.700000,7.7,66,81
1645,397,7335,7736,Philadelphia,1994,MUSIC (Original Song),Music and Lyric by Bruce Springsteen,1,Jonathan Demme,NULL,['Tom Hanks'. 'Denzel Washington'. 'Jason Robards'. 'Mary Steenburgen'. 'Antonio Banderas'. 'Joanne Woodward'],TriStar Pictures,$26million,26.0000000,$206.7million,206.700000,7.7,66,81
1646,397,7370,7736,Philadelphia,1994,WRITING (Screenplay Written Directly for the Screen),Ron Nyswaner,0,Jonathan Demme,NULL,['Tom Hanks'. 'Denzel Washington'. 'Jason Robards'. 'Mary Steenburgen'. 'Antonio Banderas'. 'Joanne Woodward'],TriStar Pictures,$26million,26.0000000,$206.7million,206.700000,7.7,66,81
1647,72,4730,NULL,Piper,1970,CINEMATOGRAPHY,Daniel Fapp,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1648,72,4791,NULL,Piper,1970,SOUND,Les Fresholtz. Arthur Piantadosi,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1649,72,4793,NULL,Piper,1970,SPECIAL VISUAL EFFECTS,Robbie Robertson,1,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1650,72,4823,NULL,Piper,1971,ACTRESS IN A SUPPORTING ROLE,Helen Hayes,1,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1651,72,4825,NULL,Piper,1971,ACTRESS IN A SUPPORTING ROLE,Maureen Stapleton,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1652,72,4826,NULL,Piper,1971,ART DIRECTION,Art Direction: Alexander Golitzen. E. Preston Ames. Set Decoration: Jack D. Moore. Mickey S. Michaels,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1653,72,4831,NULL,Piper,1971,CINEMATOGRAPHY,Ernest Laszlo,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1654,72,4836,NULL,Piper,1971,COSTUME DESIGN,Edith Head,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1655,72,4856,NULL,Piper,1971,FILM EDITING,Stuart Gilmore,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1656,72,4866,NULL,Piper,1971,MUSIC (Original Score),Alfred Newman,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1657,72,4881,NULL,Piper,1971,BEST PICTURE,Ross Hunter. Producer,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1658,72,4892,NULL,Piper,1971,SOUND,Ronald Pierce. David Moriarty,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1659,72,4899,NULL,Piper,1971,WRITING (Screenplay--based on material from another medium),George Seaton,0,Alan Barillaro,NULL,NULL,['Walt Disney Studios'. 'Motion Pictures'],NULL,NULL,NULL,NULL,8.4,NULL,NULL
1660,216,8756,NULL,Pirates of the Caribbean: Dead Man's Chest,2007,ART DIRECTION,Art Direction: Rick Heinrichs. Set Decoration: Cheryl Carasik,0,Gore Verbinski,"['Characters by Ted Elliott Terry Rossio Stuart Beattie Jay Wolpert'. 'Ted Elliott'. 'Terry Rossio'. 'Stuart Beattie'. 'Jay Wolpert'. ""Walt Disney 's Pirates of the Caribbean""]",['Johnny Depp'. 'Orlando Bloom'. 'Keira Knightley'. 'Stellan Skarsgård'. 'Bill Nighy'. 'Jack Davenport'. 'Kevin R. McNally'. 'Jonathan Pryce'],Buena Vista Pictures,$225 million,225.0000000,$1.066 billion,1066.000000,7.3,53,53
1661,216,8824,NULL,Pirates of the Caribbean: Dead Man's Chest,2007,SOUND EDITING,Christopher Boyes and George Watters II,0,Gore Verbinski,"['Characters by Ted Elliott Terry Rossio Stuart Beattie Jay Wolpert'. 'Ted Elliott'. 'Terry Rossio'. 'Stuart Beattie'. 'Jay Wolpert'. ""Walt Disney 's Pirates of the Caribbean""]",['Johnny Depp'. 'Orlando Bloom'. 'Keira Knightley'. 'Stellan Skarsgård'. 'Bill Nighy'. 'Jack Davenport'. 'Kevin R. McNally'. 'Jonathan Pryce'],Buena Vista Pictures,$225 million,225.0000000,$1.066 billion,1066.000000,7.3,53,53
1662,216,8829,NULL,Pirates of the Caribbean: Dead Man's Chest,2007,SOUND MIXING,Paul Massey. Christopher Boyes and Lee Orloff,0,Gore Verbinski,"['Characters by Ted Elliott Terry Rossio Stuart Beattie Jay Wolpert'. 'Ted Elliott'. 'Terry Rossio'. 'Stuart Beattie'. 'Jay Wolpert'. ""Walt Disney 's Pirates of the Caribbean""]",['Johnny Depp'. 'Orlando Bloom'. 'Keira Knightley'. 'Stellan Skarsgård'. 'Bill Nighy'. 'Jack Davenport'. 'Kevin R. McNally'. 'Jonathan Pryce'],Buena Vista Pictures,$225 million,225.0000000,$1.066 billion,1066.000000,7.3,53,53
1663,216,8830,NULL,Pirates of the Caribbean: Dead Man's Chest,2007,VISUAL EFFECTS,John Knoll. Hal Hickel. Charles Gibson and Allen Hall,1,Gore Verbinski,"['Characters by Ted Elliott Terry Rossio Stuart Beattie Jay Wolpert'. 'Ted Elliott'. 'Terry Rossio'. 'Stuart Beattie'. 'Jay Wolpert'. ""Walt Disney 's Pirates of the Caribbean""]",['Johnny Depp'. 'Orlando Bloom'. 'Keira Knightley'. 'Stellan Skarsgård'. 'Bill Nighy'. 'Jack Davenport'. 'Kevin R. McNally'. 'Jonathan Pryce'],Buena Vista Pictures,$225 million,225.0000000,$1.066 billion,1066.000000,7.3,53,53
1664,525,6300,NULL,Places in the Heart,1985,ACTOR IN A SUPPORTING ROLE,John Malkovich,0,Robert Benton,NULL,['Sally Field'. 'Lindsay Crouse'. 'Ed Harris'. 'Amy Madigan'. 'John Malkovich'. 'Danny Glover'],Tri-Star Pictures,$9.5 million,9.5000000,$34.9 million,34.900000,7.4,70,89
1665,525,6305,NULL,Places in the Heart,1985,ACTRESS IN A LEADING ROLE,Sally Field,1,Robert Benton,NULL,['Sally Field'. 'Lindsay Crouse'. 'Ed Harris'. 'Amy Madigan'. 'John Malkovich'. 'Danny Glover'],Tri-Star Pictures,$9.5 million,9.5000000,$34.9 million,34.900000,7.4,70,89
1666,525,6311,NULL,Places in the Heart,1985,ACTRESS IN A SUPPORTING ROLE,Lindsay Crouse,0,Robert Benton,NULL,['Sally Field'. 'Lindsay Crouse'. 'Ed Harris'. 'Amy Madigan'. 'John Malkovich'. 'Danny Glover'],Tri-Star Pictures,$9.5 million,9.5000000,$34.9 million,34.900000,7.4,70,89
1667,525,6327,NULL,Places in the Heart,1985,COSTUME DESIGN,Ann Roth,0,Robert Benton,NULL,['Sally Field'. 'Lindsay Crouse'. 'Ed Harris'. 'Amy Madigan'. 'John Malkovich'. 'Danny Glover'],Tri-Star Pictures,$9.5 million,9.5000000,$34.9 million,34.900000,7.4,70,89
1668,525,6333,NULL,Places in the Heart,1985,DIRECTING,Robert Benton,0,Robert Benton,NULL,['Sally Field'. 'Lindsay Crouse'. 'Ed Harris'. 'Amy Madigan'. 'John Malkovich'. 'Danny Glover'],Tri-Star Pictures,$9.5 million,9.5000000,$34.9 million,34.900000,7.4,70,89
1669,525,6373,NULL,Places in the Heart,1985,BEST PICTURE,Arlene Donovan. Producer,0,Robert Benton,NULL,['Sally Field'. 'Lindsay Crouse'. 'Ed Harris'. 'Amy Madigan'. 'John Malkovich'. 'Danny Glover'],Tri-Star Pictures,$9.5 million,9.5000000,$34.9 million,34.900000,7.4,70,89
1670,525,6397,NULL,Places in the Heart,1985,WRITING (Screenplay Written Directly for the Screen),Robert Benton,1,Robert Benton,NULL,['Sally Field'. 'Lindsay Crouse'. 'Ed Harris'. 'Amy Madigan'. 'John Malkovich'. 'Danny Glover'],Tri-Star Pictures,$9.5 million,9.5000000,$34.9 million,34.900000,7.4,70,89
1671,742,4625,NULL,Planet of the Apes,1969,COSTUME DESIGN,Morton Haack,0,Franklin J. Schaffner,['Planet of the Apes'. 'by'. 'Pierre Boulle'],['Charlton Heston'. 'Roddy McDowall'. 'Maurice Evans'. 'Kim Hunter'. 'James Whitmore'. 'James Daly'. 'Linda Harrison'],20th Century Fox,$5.8million,5.8000000,$33.4million,33.400000,5.7,50,44
1672,742,4655,NULL,Planet of the Apes,1969,MUSIC (Original Score--for a motion picture [not a musical]),Jerry Goldsmith,0,Franklin J. Schaffner,['Planet of the Apes'. 'by'. 'Pierre Boulle'],['Charlton Heston'. 'Roddy McDowall'. 'Maurice Evans'. 'Kim Hunter'. 'James Whitmore'. 'James Daly'. 'Linda Harrison'],20th Century Fox,$5.8million,5.8000000,$33.4million,33.400000,5.7,50,44
1673,491,6516,7752,Platoon,1987,ACTOR IN A SUPPORTING ROLE,Tom Berenger,0,Oliver Stone,NULL,['Tom Berenger'. 'Willem Dafoe'. 'Charlie Sheen'],Orion Pictures,$6 million,6.0000000,$138.5 million (NorthAmerica),138.500000,8.1,92,87
1674,491,6518,7752,Platoon,1987,ACTOR IN A SUPPORTING ROLE,Willem Dafoe,0,Oliver Stone,NULL,['Tom Berenger'. 'Willem Dafoe'. 'Charlie Sheen'],Orion Pictures,$6 million,6.0000000,$138.5 million (NorthAmerica),138.500000,8.1,92,87
1675,491,6538,7752,Platoon,1987,CINEMATOGRAPHY,Robert Richardson,0,Oliver Stone,NULL,['Tom Berenger'. 'Willem Dafoe'. 'Charlie Sheen'],Orion Pictures,$6 million,6.0000000,$138.5 million (NorthAmerica),138.500000,8.1,92,87
1676,491,6549,7752,Platoon,1987,DIRECTING,Oliver Stone,1,Oliver Stone,NULL,['Tom Berenger'. 'Willem Dafoe'. 'Charlie Sheen'],Orion Pictures,$6 million,6.0000000,$138.5 million (NorthAmerica),138.500000,8.1,92,87
1677,491,6564,7752,Platoon,1987,FILM EDITING,Claire Simpson,1,Oliver Stone,NULL,['Tom Berenger'. 'Willem Dafoe'. 'Charlie Sheen'],Orion Pictures,$6 million,6.0000000,$138.5 million (NorthAmerica),138.500000,8.1,92,87
1678,491,6587,7752,Platoon,1987,BEST PICTURE,Arnold Kopelson. Producer,1,Oliver Stone,NULL,['Tom Berenger'. 'Willem Dafoe'. 'Charlie Sheen'],Orion Pictures,$6 million,6.0000000,$138.5 million (NorthAmerica),138.500000,8.1,92,87
1679,491,6597,7752,Platoon,1987,SOUND,John K. Wilkinson. Richard Rogers. Charles 'Bud' Grenzbach. Simon Kaye,1,Oliver Stone,NULL,['Tom Berenger'. 'Willem Dafoe'. 'Charlie Sheen'],Orion Pictures,$6 million,6.0000000,$138.5 million (NorthAmerica),138.500000,8.1,92,87
1680,491,6614,7752,Platoon,1987,WRITING (Screenplay Written Directly for the Screen),Oliver Stone,0,Oliver Stone,NULL,['Tom Berenger'. 'Willem Dafoe'. 'Charlie Sheen'],Orion Pictures,$6 million,6.0000000,$138.5 million (NorthAmerica),138.500000,8.1,92,87
1681,364,7556,NULL,Pocahontas,1996,MUSIC (Original Musical or Comedy Score),Music by Alan Menken. Lyrics by Stephen Schwartz. Orchestral Score by Alan Menken,1,['Mike Gabriel'. 'Eric Goldberg'],Pocahontas,['Joe Baker'. 'Christian Bale'. 'Irene Bedard'. 'Billy Connolly'. 'James Apaumut Fall'. 'Mel Gibson'. 'Linda Hunt'. 'John Kassir'. 'Judy Kuhn'. 'Danny Mann'. 'Russell Means'. 'David Ogden Stiers'. 'Michelle St. John'. 'Gordon Tootoosis'. 'Frank Welker'],Buena Vista Pictures,$55 million,55.0000000,$346.1 million,346.100000,6.7,58,55
1682,364,7560,NULL,Pocahontas,1996,MUSIC (Original Song),Music by Alan Menken. Lyric by Stephen Schwartz,1,['Mike Gabriel'. 'Eric Goldberg'],Pocahontas,['Joe Baker'. 'Christian Bale'. 'Irene Bedard'. 'Billy Connolly'. 'James Apaumut Fall'. 'Mel Gibson'. 'Linda Hunt'. 'John Kassir'. 'Judy Kuhn'. 'Danny Mann'. 'Russell Means'. 'David Ogden Stiers'. 'Michelle St. John'. 'Gordon Tootoosis'. 'Frank Welker'],Buena Vista Pictures,$55 million,55.0000000,$346.1 million,346.100000,6.7,58,55
1683,166,9084,NULL,Precious,2010,ACTRESS IN A LEADING ROLE,Gabourey Sidibe,0,Lee Daniels,['Push'. 'by'. 'Sapphire'],"['Gabourey Sidibe'. ""Mo'Nique"". 'Paula Patton'. 'Mariah Carey'. 'Sherri Shepherd'. 'Lenny Kravitz']",Lionsgate,$10 million,10.0000000,$63.6 million,63.600000,7.3,78,92
1684,166,9090,NULL,Precious,2010,ACTRESS IN A SUPPORTING ROLE,Mo'Nique,1,Lee Daniels,['Push'. 'by'. 'Sapphire'],"['Gabourey Sidibe'. ""Mo'Nique"". 'Paula Patton'. 'Mariah Carey'. 'Sherri Shepherd'. 'Lenny Kravitz']",Lionsgate,$10 million,10.0000000,$63.6 million,63.600000,7.3,78,92
1685,166,9114,NULL,Precious,2010,DIRECTING,Lee Daniels,0,Lee Daniels,['Push'. 'by'. 'Sapphire'],"['Gabourey Sidibe'. ""Mo'Nique"". 'Paula Patton'. 'Mariah Carey'. 'Sherri Shepherd'. 'Lenny Kravitz']",Lionsgate,$10 million,10.0000000,$63.6 million,63.600000,7.3,78,92
1686,166,9130,NULL,Precious,2010,FILM EDITING,Joe Klotz,0,Lee Daniels,['Push'. 'by'. 'Sapphire'],"['Gabourey Sidibe'. ""Mo'Nique"". 'Paula Patton'. 'Mariah Carey'. 'Sherri Shepherd'. 'Lenny Kravitz']",Lionsgate,$10 million,10.0000000,$63.6 million,63.600000,7.3,78,92
1687,166,9155,NULL,Precious,2010,BEST PICTURE,Lee Daniels. Sarah Siegel-Magness and Gary Magness. Producers,0,Lee Daniels,['Push'. 'by'. 'Sapphire'],"['Gabourey Sidibe'. ""Mo'Nique"". 'Paula Patton'. 'Mariah Carey'. 'Sherri Shepherd'. 'Lenny Kravitz']",Lionsgate,$10 million,10.0000000,$63.6 million,63.600000,7.3,78,92
1688,166,9185,NULL,Precious,2010,WRITING (Adapted Screenplay),Screenplay by Geoffrey Fletcher,1,Lee Daniels,['Push'. 'by'. 'Sapphire'],"['Gabourey Sidibe'. ""Mo'Nique"". 'Paula Patton'. 'Mariah Carey'. 'Sherri Shepherd'. 'Lenny Kravitz']",Lionsgate,$10 million,10.0000000,$63.6 million,63.600000,7.3,78,92
1689,8,3169,NULL,Promising Young Woman,1957,ACTRESS,Ingrid Bergman,1,Emerald Fennell,NULL,['Carey Mulligan'. 'Bo Burnham'. 'Alison Brie'. 'Clancy Brown'. 'Jennifer Coolidge'. 'Laverne Cox'. 'Connie Britton'],['Focus Features (United States)'. 'Universal Pictures (International)'],$5–10 million,5.0000000,$17.1 million,17.100000,7.5,73,9
1690,8,3231,NULL,Promising Young Woman,1957,MUSIC (Music Score of a Dramatic or Comedy Picture),Alfred Newman,0,Emerald Fennell,NULL,['Carey Mulligan'. 'Bo Burnham'. 'Alison Brie'. 'Clancy Brown'. 'Jennifer Coolidge'. 'Laverne Cox'. 'Connie Britton'],['Focus Features (United States)'. 'Universal Pictures (International)'],$5–10 million,5.0000000,$17.1 million,17.100000,7.5,73,9
1691,8,7786,NULL,Promising Young Woman,1998,MUSIC (Original Musical or Comedy Score),Music by Stephen Flaherty. Lyrics by Lynn Ahrens. Orchestral Score by David Newman,0,Emerald Fennell,NULL,['Carey Mulligan'. 'Bo Burnham'. 'Alison Brie'. 'Clancy Brown'. 'Jennifer Coolidge'. 'Laverne Cox'. 'Connie Britton'],['Focus Features (United States)'. 'Universal Pictures (International)'],$5–10 million,5.0000000,$17.1 million,17.100000,7.5,73,9
1692,8,7793,NULL,Promising Young Woman,1998,MUSIC (Original Song),Music by Stephen Flaherty. Lyric by Lynn Ahrens,0,Emerald Fennell,NULL,['Carey Mulligan'. 'Bo Burnham'. 'Alison Brie'. 'Clancy Brown'. 'Jennifer Coolidge'. 'Laverne Cox'. 'Connie Britton'],['Focus Features (United States)'. 'Universal Pictures (International)'],$5–10 million,5.0000000,$17.1 million,17.100000,7.5,73,9
1693,8,10473,NULL,Promising Young Woman,2021,ACTRESS IN A LEADING ROLE,Carey Mulligan,0,Emerald Fennell,NULL,['Carey Mulligan'. 'Bo Burnham'. 'Alison Brie'. 'Clancy Brown'. 'Jennifer Coolidge'. 'Laverne Cox'. 'Connie Britton'],['Focus Features (United States)'. 'Universal Pictures (International)'],$5–10 million,5.0000000,$17.1 million,17.100000,7.5,73,9
1694,8,10498,NULL,Promising Young Woman,2021,DIRECTING,Emerald Fennell,0,Emerald Fennell,NULL,['Carey Mulligan'. 'Bo Burnham'. 'Alison Brie'. 'Clancy Brown'. 'Jennifer Coolidge'. 'Laverne Cox'. 'Connie Britton'],['Focus Features (United States)'. 'Universal Pictures (International)'],$5–10 million,5.0000000,$17.1 million,17.100000,7.5,73,9
1695,8,10511,NULL,Promising Young Woman,2021,FILM EDITING,Frédéric Thoraval,0,Emerald Fennell,NULL,['Carey Mulligan'. 'Bo Burnham'. 'Alison Brie'. 'Clancy Brown'. 'Jennifer Coolidge'. 'Laverne Cox'. 'Connie Britton'],['Focus Features (United States)'. 'Universal Pictures (International)'],$5–10 million,5.0000000,$17.1 million,17.100000,7.5,73,9
1696,8,10539,NULL,Promising Young Woman,2021,BEST PICTURE,Ben Browning. Ashley Fox. Emerald Fennell and Josey McNamara. Producers,0,Emerald Fennell,NULL,['Carey Mulligan'. 'Bo Burnham'. 'Alison Brie'. 'Clancy Brown'. 'Jennifer Coolidge'. 'Laverne Cox'. 'Connie Britton'],['Focus Features (United States)'. 'Universal Pictures (International)'],$5–10 million,5.0000000,$17.1 million,17.100000,7.5,73,9
1697,8,10574,NULL,Promising Young Woman,2021,WRITING (Original Screenplay),Written by Emerald Fennell,1,Emerald Fennell,NULL,['Carey Mulligan'. 'Bo Burnham'. 'Alison Brie'. 'Clancy Brown'. 'Jennifer Coolidge'. 'Laverne Cox'. 'Connie Britton'],['Focus Features (United States)'. 'Universal Pictures (International)'],$5–10 million,5.0000000,$17.1 million,17.100000,7.5,73,9
1698,382,7379,7803,Pulp Fiction,1995,ACTOR IN A LEADING ROLE,John Travolta,0,Quentin Tarantino,NULL,['John Travolta'. 'Samuel L. Jackson'. 'Uma Thurman'. 'Harvey Keitel'. 'Tim Roth'. 'Amanda Plummer'. 'Maria de Medeiros'. 'Ving Rhames'. 'Eric Stoltz'. 'Rosanna Arquette'. 'Christopher Walken'. 'Bruce Willis'],Miramax Films,$8–8.5 million,8.0000000,$213.9 million,213.900000,8.9,94,92
1699,382,7380,7803,Pulp Fiction,1995,ACTOR IN A SUPPORTING ROLE,Samuel L. Jackson,0,Quentin Tarantino,NULL,['John Travolta'. 'Samuel L. Jackson'. 'Uma Thurman'. 'Harvey Keitel'. 'Tim Roth'. 'Amanda Plummer'. 'Maria de Medeiros'. 'Ving Rhames'. 'Eric Stoltz'. 'Rosanna Arquette'. 'Christopher Walken'. 'Bruce Willis'],Miramax Films,$8–8.5 million,8.0000000,$213.9 million,213.900000,8.9,94,92
1700,382,7392,7803,Pulp Fiction,1995,ACTRESS IN A SUPPORTING ROLE,Uma Thurman,0,Quentin Tarantino,NULL,['John Travolta'. 'Samuel L. Jackson'. 'Uma Thurman'. 'Harvey Keitel'. 'Tim Roth'. 'Amanda Plummer'. 'Maria de Medeiros'. 'Ving Rhames'. 'Eric Stoltz'. 'Rosanna Arquette'. 'Christopher Walken'. 'Bruce Willis'],Miramax Films,$8–8.5 million,8.0000000,$213.9 million,213.900000,8.9,94,92
1701,382,7412,7803,Pulp Fiction,1995,DIRECTING,Quentin Tarantino,0,Quentin Tarantino,NULL,['John Travolta'. 'Samuel L. Jackson'. 'Uma Thurman'. 'Harvey Keitel'. 'Tim Roth'. 'Amanda Plummer'. 'Maria de Medeiros'. 'Ving Rhames'. 'Eric Stoltz'. 'Rosanna Arquette'. 'Christopher Walken'. 'Bruce Willis'],Miramax Films,$8–8.5 million,8.0000000,$213.9 million,213.900000,8.9,94,92
1702,382,7427,7803,Pulp Fiction,1995,FILM EDITING,Sally Menke,0,Quentin Tarantino,NULL,['John Travolta'. 'Samuel L. Jackson'. 'Uma Thurman'. 'Harvey Keitel'. 'Tim Roth'. 'Amanda Plummer'. 'Maria de Medeiros'. 'Ving Rhames'. 'Eric Stoltz'. 'Rosanna Arquette'. 'Christopher Walken'. 'Bruce Willis'],Miramax Films,$8–8.5 million,8.0000000,$213.9 million,213.900000,8.9,94,92
